CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1480,36,Male,46377,Rarely,78.67617572202816,Italian,Breakfast,9,Casual,Takeaway,0,0,1,47.871745930455354,3,5,5,0
1481,43,Female,133014,Weekly,103.53580719837778,Chinese,Dinner,9,Celebration,Takeaway,1,1,0,49.837208547835715,4,4,2,0
1482,56,Male,114665,Monthly,135.0003798792856,Indian,Dinner,5,Celebration,Dine-in,0,1,0,57.85191092022459,2,4,2,0
1483,40,Male,137658,Daily,10.306126713600483,Indian,Breakfast,1,Celebration,Takeaway,0,0,0,21.111691139133086,2,3,4,0
1484,31,Female,123053,Monthly,92.73045669794752,Chinese,Breakfast,2,Celebration,Takeaway,0,0,1,2.4572697126022147,2,5,3,0
1485,45,Male,97250,Weekly,103.34738992325772,American,Breakfast,7,Casual,Dine-in,1,1,1,10.882510633252775,1,5,5,1
1486,19,Female,148335,Rarely,97.79145196200805,Chinese,Lunch,4,Business,Takeaway,0,0,1,2.8860740568077414,1,3,1,0
1487,24,Male,141512,Rarely,15.038654942698866,Indian,Dinner,4,Celebration,Takeaway,0,0,0,16.708130883472126,1,4,5,0
1488,27,Male,142392,Weekly,129.86177335968978,Italian,Breakfast,3,Business,Dine-in,1,0,0,27.306529182374884,3,4,5,1
1489,25,Male,149296,Monthly,127.4639976715102,American,Dinner,5,Business,Dine-in,0,1,0,23.14634855400718,4,4,1,0
1490,43,Female,24551,Monthly,147.34467973396696,Mexican,Lunch,3,Casual,Dine-in,0,1,0,6.268095393155644,2,2,5,0
1491,46,Female,78259,Weekly,86.40379933977407,Chinese,Breakfast,4,Casual,Dine-in,0,1,1,27.6304887591311,5,1,3,1
1492,65,Female,75623,Weekly,132.16704350539163,Indian,Breakfast,8,Celebration,Takeaway,1,0,1,7.651989072637349,4,5,5,1
1493,23,Male,115806,Rarely,97.05566399093466,Italian,Breakfast,9,Celebration,Dine-in,1,1,1,31.432155526206515,4,4,3,1
1494,19,Male,111655,Daily,112.73916628279014,Chinese,Lunch,9,Casual,Takeaway,1,1,1,3.67171449911305,1,4,1,0
1495,47,Male,76724,Monthly,43.659470120920695,Indian,Breakfast,6,Business,Dine-in,1,1,1,25.24392153168842,4,5,1,0
1496,63,Female,57295,Monthly,156.21083394580498,Mexican,Lunch,5,Celebration,Dine-in,0,0,1,31.09656622786086,5,1,5,0
1497,36,Female,135359,Monthly,40.18669775135804,Mexican,Dinner,5,Casual,Dine-in,0,0,0,49.680009058751224,4,5,3,0
1498,21,Female,78400,Monthly,114.20615959427934,Chinese,Breakfast,6,Casual,Dine-in,0,0,0,14.464961906742676,2,3,4,0
1499,61,Female,60147,Weekly,66.17067481519535,American,Dinner,2,Celebration,Dine-in,1,1,0,9.872375349800592,2,4,4,1
1500,66,Female,35593,Monthly,48.516511743466985,Mexican,Lunch,9,Casual,Takeaway,0,0,0,50.33296153464891,1,3,3,0
1501,26,Male,109229,Monthly,177.45967599772953,Indian,Breakfast,9,Celebration,Takeaway,0,1,0,31.11282775807394,5,3,4,0
1502,37,Female,97187,Rarely,77.00763039388782,Italian,Lunch,6,Casual,Takeaway,0,0,0,28.24079239503461,3,4,3,0
1503,61,Female,103362,Monthly,13.019570764641326,Italian,Dinner,4,Casual,Dine-in,1,1,1,46.206575464605976,5,3,5,0
1504,24,Female,91710,Weekly,190.80678177280618,American,Dinner,4,Business,Takeaway,0,0,0,26.843382139033192,2,5,4,0
1505,47,Male,122351,Monthly,94.12767046281341,Indian,Lunch,7,Casual,Takeaway,0,1,0,10.174872817477358,3,3,5,0
1506,65,Female,54196,Monthly,188.8233927541393,Italian,Breakfast,4,Celebration,Dine-in,0,0,0,52.94917079053159,5,4,5,0
1507,30,Male,107646,Weekly,23.765211266737786,Chinese,Dinner,3,Casual,Takeaway,0,0,0,17.353504226697975,1,5,2,0
1508,46,Male,122931,Daily,112.26404303390679,American,Lunch,9,Celebration,Takeaway,0,0,1,7.106446144683574,2,2,5,0
1509,26,Female,149692,Weekly,110.44858911460337,Mexican,Dinner,5,Casual,Dine-in,0,0,1,46.09532347651927,5,2,1,0
1510,69,Female,49875,Daily,148.0961552646249,Mexican,Lunch,9,Celebration,Dine-in,1,1,1,44.354472627220694,3,3,2,0
1511,46,Female,141448,Monthly,69.32142001443609,American,Lunch,8,Celebration,Dine-in,0,0,1,11.033650097795388,2,2,1,0
1512,24,Male,37896,Weekly,92.7134274947312,Mexican,Dinner,2,Casual,Dine-in,0,0,1,15.757844830560659,3,4,5,0
1513,54,Female,85775,Weekly,110.77375737244843,Mexican,Dinner,6,Casual,Dine-in,0,0,0,25.264104429589153,2,5,1,0
1514,39,Female,105672,Weekly,107.99912356636949,American,Breakfast,9,Casual,Dine-in,0,0,1,28.04575955086089,5,5,4,1
1515,40,Male,149875,Weekly,116.2793026683666,Indian,Lunch,8,Celebration,Dine-in,1,1,0,36.272263544267496,3,4,3,0
1516,65,Male,143137,Monthly,178.08296444604133,Chinese,Breakfast,8,Celebration,Takeaway,0,1,1,56.57220739739039,5,5,1,0
1517,54,Female,22033,Rarely,54.58192362213362,Italian,Dinner,7,Business,Dine-in,0,0,0,0.5030394847421271,4,4,4,0
1518,61,Male,21255,Weekly,185.28901044774884,Indian,Breakfast,7,Celebration,Dine-in,1,1,1,56.905042702480216,3,2,5,0
1519,18,Female,103045,Rarely,103.19327152292362,Mexican,Dinner,1,Celebration,Dine-in,0,0,0,58.979737540222914,3,1,1,0
1520,69,Male,24091,Rarely,141.98041407524323,Mexican,Lunch,5,Business,Takeaway,0,1,1,7.047392870261932,1,3,2,0
1521,44,Male,81973,Monthly,42.976948438931935,American,Dinner,4,Business,Takeaway,1,0,0,21.467735060795572,5,4,3,0
1522,57,Male,115715,Monthly,61.00825865220995,Chinese,Dinner,1,Business,Dine-in,0,1,1,4.718618032851769,2,1,5,0
1523,33,Male,142639,Weekly,12.720275284757529,Chinese,Dinner,8,Casual,Takeaway,0,0,0,10.677233056459174,3,2,1,0
1524,39,Female,108463,Monthly,144.56806598252172,Mexican,Lunch,9,Business,Dine-in,0,0,1,21.104130133671465,3,4,2,0
1525,68,Female,119506,Weekly,144.19021108220227,Italian,Lunch,7,Casual,Dine-in,0,1,1,59.426682461397924,2,4,3,0
1526,28,Female,125658,Rarely,62.549183761586036,American,Dinner,4,Business,Takeaway,0,0,1,57.62304582757618,3,5,2,0
1527,35,Female,111925,Weekly,101.10929866972627,Italian,Breakfast,3,Business,Takeaway,1,1,0,55.48481861718998,5,3,1,0
1528,32,Female,135133,Monthly,43.02728633144191,Chinese,Breakfast,2,Casual,Dine-in,1,1,0,38.86856151569877,5,2,5,0
1529,60,Female,36751,Rarely,59.5430368167299,Mexican,Lunch,5,Celebration,Takeaway,0,0,1,57.51177465936132,3,1,4,0
1530,65,Male,141511,Weekly,28.528918164431186,Indian,Lunch,2,Business,Dine-in,0,0,1,0.9818711933464686,2,1,4,0
1531,24,Female,107139,Weekly,89.83556255864282,Italian,Dinner,8,Celebration,Takeaway,0,1,0,49.975428233786765,1,2,5,0
1532,51,Male,89971,Daily,55.490141591110614,Italian,Dinner,5,Casual,Takeaway,0,0,1,43.345184782383214,3,4,3,0
1533,25,Male,34376,Daily,184.26142091206654,Indian,Breakfast,1,Celebration,Takeaway,0,0,1,57.54125311240168,4,1,1,0
1534,66,Female,31297,Monthly,94.2706973207178,Chinese,Dinner,3,Celebration,Takeaway,0,1,1,54.04730785579164,2,5,2,0
1535,23,Female,95587,Weekly,94.85065795424683,Mexican,Breakfast,9,Business,Takeaway,1,1,1,15.609551233784272,5,5,1,1
1536,61,Male,130832,Weekly,91.85956834310382,Mexican,Lunch,8,Casual,Dine-in,0,0,1,41.66532720338016,4,2,5,0
1537,64,Male,25500,Weekly,198.489279119201,American,Breakfast,8,Business,Takeaway,1,0,0,52.720987236794116,5,1,1,0
1538,56,Male,149720,Weekly,51.8886090653284,Chinese,Dinner,9,Business,Takeaway,0,1,0,1.7730400102137134,2,4,1,0
1539,55,Male,22297,Weekly,114.70303092670302,American,Breakfast,7,Casual,Takeaway,0,0,0,44.80468213322414,2,1,4,0
1540,23,Male,78962,Daily,168.33818903482324,Chinese,Lunch,1,Celebration,Takeaway,1,1,0,3.381267677858253,2,1,1,0
1541,21,Female,68501,Weekly,46.85649538841608,Mexican,Breakfast,3,Celebration,Dine-in,1,0,0,27.606053811875192,4,5,1,1
1542,44,Male,28582,Weekly,63.813243015903645,American,Dinner,7,Casual,Dine-in,1,1,0,26.034604639980536,2,4,4,0
1543,18,Male,133720,Monthly,47.87465259014544,Mexican,Lunch,1,Casual,Takeaway,0,1,0,12.308095210103218,1,3,3,0
1544,19,Female,113705,Weekly,53.322524736761096,Indian,Breakfast,6,Business,Dine-in,1,0,0,21.15747449312664,5,3,1,0
1545,43,Female,38899,Weekly,111.4382418855527,American,Breakfast,3,Business,Dine-in,1,1,1,41.81774182164809,4,1,1,0
1546,25,Female,112619,Weekly,148.56774606047935,American,Breakfast,6,Casual,Dine-in,0,0,0,28.369105415462293,4,4,5,0
1547,61,Female,68472,Weekly,118.4204215021766,Indian,Dinner,5,Celebration,Takeaway,0,0,0,9.9288248670215,5,3,3,0
1548,63,Male,136199,Weekly,174.77001229160354,Italian,Dinner,6,Casual,Takeaway,0,0,1,26.337337634742223,3,5,4,0
1549,38,Male,98194,Weekly,60.086161176535434,Mexican,Breakfast,4,Casual,Dine-in,0,1,1,11.732632719072182,1,4,3,1
1550,56,Female,144894,Weekly,32.10684784401119,Chinese,Breakfast,9,Business,Takeaway,0,1,1,9.960165845150675,5,5,4,0
1551,21,Female,136315,Rarely,61.362999897970646,Mexican,Breakfast,6,Celebration,Takeaway,0,1,0,26.147100772721178,5,5,4,0
1552,23,Male,21547,Weekly,110.0395620703283,American,Dinner,5,Business,Dine-in,0,1,0,41.893263270398066,5,2,3,0
1553,43,Male,139813,Weekly,132.17602953048572,Italian,Dinner,3,Celebration,Dine-in,1,1,0,3.690073451489717,2,2,2,1
1554,54,Male,103833,Monthly,186.19161022331605,Chinese,Dinner,4,Business,Takeaway,1,0,0,32.04058838871092,3,5,1,0
1555,19,Female,27363,Weekly,93.46414651329053,Chinese,Lunch,7,Business,Takeaway,0,0,0,44.318042204901545,1,4,3,0
1556,21,Female,118917,Rarely,39.327100834516,Indian,Breakfast,6,Business,Dine-in,0,1,1,30.864936410334824,3,5,5,0
1557,39,Male,131429,Weekly,72.40270391378934,Chinese,Breakfast,7,Celebration,Takeaway,0,1,0,44.383852350399565,3,2,4,0
1558,45,Female,45842,Monthly,14.005648589014339,Italian,Breakfast,7,Celebration,Takeaway,1,1,1,7.843587859291327,1,3,4,0
1559,59,Male,72005,Rarely,92.78309015073509,Italian,Breakfast,2,Celebration,Takeaway,0,1,0,0.16277155788242625,3,2,2,0
1560,53,Male,48397,Weekly,121.94165323350794,Indian,Dinner,8,Celebration,Takeaway,0,0,1,5.115625193878244,4,2,2,0
1561,18,Female,64494,Weekly,142.6644485190539,Chinese,Lunch,9,Casual,Takeaway,0,1,1,53.1969059660755,4,3,1,0
1562,59,Female,109679,Weekly,56.67619402736902,American,Dinner,8,Celebration,Takeaway,1,1,1,14.632801903774396,2,3,3,0
1563,69,Male,29690,Monthly,31.600574679567877,Chinese,Breakfast,1,Casual,Dine-in,1,0,0,54.42690984749156,4,4,2,0
1564,45,Female,75974,Daily,160.89561479129142,Italian,Dinner,2,Celebration,Dine-in,0,1,1,47.94503979147573,5,1,5,1
1565,31,Male,61048,Weekly,154.22097110338623,Indian,Breakfast,3,Celebration,Takeaway,0,0,1,50.02531891853573,5,5,2,0
1566,66,Female,104867,Weekly,96.42774727964704,Mexican,Dinner,3,Casual,Takeaway,1,0,1,44.854573046000624,4,4,2,0
1567,33,Male,143546,Rarely,147.87858242993383,Italian,Dinner,5,Celebration,Takeaway,0,1,0,11.939401838620762,5,1,4,0
1568,63,Male,35533,Rarely,161.78224322513424,Chinese,Lunch,2,Casual,Dine-in,0,1,1,49.37185458054247,4,2,3,0
1569,24,Female,21776,Weekly,121.35148699935559,Chinese,Breakfast,8,Celebration,Dine-in,0,0,0,38.47170978065992,2,1,5,0
1570,19,Female,58718,Weekly,134.93915059254493,Indian,Lunch,9,Celebration,Takeaway,1,0,0,1.9813443500309247,5,4,1,0
1571,27,Male,76018,Monthly,110.78412039052334,Indian,Lunch,2,Celebration,Dine-in,0,1,0,31.203962882182555,2,2,1,0
1572,38,Female,140359,Weekly,84.15672885385442,Chinese,Breakfast,5,Casual,Takeaway,0,0,0,40.71386771773462,3,4,2,0
1573,59,Male,57770,Daily,12.191100640958732,Indian,Dinner,2,Casual,Takeaway,1,1,0,49.20686521151299,1,3,4,0
1574,56,Male,147065,Rarely,100.3827598355537,American,Lunch,5,Casual,Takeaway,0,0,0,13.5246748178942,5,2,4,0
1575,41,Female,55059,Monthly,114.73082261873566,Indian,Lunch,6,Casual,Dine-in,0,0,0,31.842122444036914,3,5,1,0
1576,39,Male,28573,Monthly,59.217403200999634,Mexican,Breakfast,8,Business,Dine-in,1,0,1,13.365549852448632,4,3,4,0
1577,56,Male,64383,Monthly,64.55648846732787,Chinese,Breakfast,6,Celebration,Takeaway,1,0,0,59.120390327182136,1,1,5,0
1578,57,Male,34584,Daily,127.33324814438672,Italian,Breakfast,5,Casual,Takeaway,1,0,1,25.12585248491176,1,1,5,0
1579,43,Female,122235,Monthly,39.17708591626878,Indian,Dinner,1,Casual,Dine-in,0,1,0,52.84969559964221,1,1,2,0
1580,66,Female,85042,Monthly,75.85269158557091,Italian,Lunch,7,Celebration,Dine-in,0,1,1,7.941805211461865,2,5,2,0
1581,28,Male,111852,Daily,28.637753830071446,Mexican,Breakfast,3,Celebration,Takeaway,0,0,1,50.34847560430609,5,3,5,0
1582,32,Female,143434,Daily,182.8868550655825,Chinese,Breakfast,8,Celebration,Takeaway,0,0,0,34.95196555399496,4,4,5,0
1583,21,Female,143366,Weekly,170.9255873391458,Chinese,Dinner,3,Casual,Takeaway,0,1,1,33.857176718030686,3,2,1,0
1584,32,Female,102527,Weekly,119.00654840268867,Mexican,Lunch,3,Celebration,Takeaway,0,0,0,46.83278358034489,3,3,5,0
1585,42,Female,95678,Weekly,85.51928459158029,American,Breakfast,9,Casual,Dine-in,1,0,0,55.40597200612843,3,4,1,0
1586,56,Female,87771,Rarely,30.50064905760664,Chinese,Lunch,2,Celebration,Takeaway,0,0,0,20.628588930701145,1,2,5,0
1587,26,Male,128626,Daily,123.21469439470096,Mexican,Lunch,9,Celebration,Takeaway,1,0,1,30.458217442207804,2,3,2,0
1588,67,Female,146922,Weekly,102.2686783748412,Indian,Breakfast,6,Celebration,Dine-in,1,0,0,22.528492453967342,2,1,5,0
1589,65,Female,141793,Monthly,127.45150664928393,Mexican,Breakfast,5,Celebration,Takeaway,0,0,0,43.108041944652854,3,4,4,0
1590,28,Female,39440,Daily,46.015127892293954,Mexican,Breakfast,1,Casual,Dine-in,1,1,1,2.987387249222353,3,5,4,1
1591,64,Female,99384,Monthly,131.30147265652244,Italian,Breakfast,4,Business,Takeaway,0,0,0,47.700153509715115,5,3,1,0
1592,42,Male,107593,Weekly,60.44443664401869,Mexican,Lunch,7,Business,Dine-in,1,1,1,35.86462816639466,2,4,2,0
1593,32,Male,24011,Rarely,76.10488408036647,Mexican,Dinner,6,Business,Dine-in,0,1,1,40.39886746627511,2,5,2,0
1594,50,Female,44428,Rarely,187.64583251054344,Chinese,Lunch,4,Business,Takeaway,0,1,1,3.682724780998079,1,2,5,0
1595,45,Female,96495,Rarely,29.20643396757897,Chinese,Lunch,5,Business,Dine-in,1,0,0,10.203074458687277,5,5,3,0
1596,33,Male,116304,Rarely,156.67173066357182,Chinese,Lunch,9,Casual,Dine-in,0,0,0,17.836599573670306,3,5,1,0
1597,28,Male,109177,Rarely,134.78019026020772,Mexican,Dinner,2,Casual,Dine-in,0,1,0,8.110755010779936,4,3,1,0
1598,56,Male,135985,Weekly,144.71107634016482,American,Lunch,6,Business,Takeaway,0,0,1,56.40331922267781,1,1,5,0
1599,26,Male,147643,Weekly,101.66957851467667,Chinese,Lunch,5,Casual,Dine-in,1,0,1,10.465248089509542,5,4,4,1
1600,59,Female,24248,Weekly,190.34280026371334,Italian,Lunch,5,Celebration,Dine-in,0,1,0,30.15292024751687,4,2,1,0
1601,65,Female,55794,Rarely,45.28659891808041,Chinese,Lunch,8,Business,Takeaway,0,1,1,4.016771160027406,1,5,5,0
1602,66,Male,146812,Rarely,151.41170305079248,American,Lunch,1,Celebration,Takeaway,0,1,0,41.80406928788184,1,1,3,0
1603,59,Male,69161,Weekly,184.45378824311294,Mexican,Dinner,8,Casual,Dine-in,1,0,0,19.733585247696897,2,2,1,0
1604,26,Female,55076,Weekly,14.038915052613312,Indian,Lunch,7,Casual,Dine-in,0,0,1,49.70488325619367,4,4,2,0
1605,67,Male,126601,Rarely,130.33159656488266,Chinese,Breakfast,6,Celebration,Dine-in,0,0,0,5.919517102391147,1,2,4,0
1606,61,Female,86904,Weekly,149.79827689026806,Indian,Lunch,4,Business,Dine-in,0,0,0,3.717592130510321,4,2,5,0
1607,32,Male,36001,Monthly,115.04775071152973,Italian,Dinner,2,Celebration,Dine-in,1,1,0,35.668926943313046,1,1,2,0
1608,35,Female,105274,Rarely,191.37346953330038,Italian,Breakfast,1,Business,Takeaway,0,1,1,38.4871092865124,2,2,4,0
1609,65,Female,115678,Monthly,106.23404431167458,American,Lunch,6,Casual,Takeaway,0,1,1,37.82000571825486,2,2,2,0
1610,68,Male,112192,Weekly,62.300308674078806,Mexican,Lunch,8,Business,Dine-in,1,1,1,41.81975087951522,5,5,5,1
1611,52,Male,53917,Daily,83.86453294725077,Chinese,Breakfast,3,Business,Dine-in,0,1,1,53.472289479458745,2,5,2,0
1612,32,Male,121906,Weekly,30.25774224624463,Indian,Dinner,4,Celebration,Dine-in,0,0,0,55.785250383889604,4,5,3,0
1613,44,Female,110830,Rarely,118.28308742553251,Mexican,Breakfast,6,Casual,Takeaway,0,1,1,51.69310186654474,5,3,3,0
1614,41,Female,124737,Monthly,198.97146853553534,Mexican,Lunch,9,Business,Dine-in,0,1,0,16.78952188776945,3,5,1,0
1615,31,Female,80273,Weekly,93.38301252921678,Mexican,Dinner,5,Casual,Takeaway,0,0,1,29.57906331621641,1,4,2,0
1616,21,Female,132549,Rarely,50.7288555657926,Chinese,Dinner,1,Casual,Dine-in,0,1,1,47.69382916661885,1,2,3,0
1617,47,Female,74443,Weekly,185.5522469656781,Indian,Breakfast,4,Business,Dine-in,0,0,0,44.57314397624751,1,3,5,0
1618,34,Female,94230,Rarely,24.330049856504566,Chinese,Lunch,7,Casual,Takeaway,1,0,0,11.165435196594691,3,1,1,0
1619,19,Female,126012,Daily,105.37534272764127,Italian,Breakfast,1,Celebration,Takeaway,0,0,0,37.70263345380544,4,3,2,0
1620,57,Female,99346,Weekly,70.34829667200688,American,Breakfast,3,Casual,Dine-in,0,1,1,14.211074158338683,4,2,2,1
1621,45,Female,23533,Weekly,144.20027892085625,Italian,Lunch,9,Celebration,Dine-in,0,1,0,7.795941078853046,5,2,4,0
1622,38,Male,64091,Weekly,57.57687035443038,Italian,Lunch,2,Celebration,Takeaway,1,1,1,27.334176659677514,2,3,1,1
1623,39,Male,126059,Daily,20.135182386247024,Chinese,Breakfast,8,Casual,Takeaway,0,1,0,40.7198767974132,5,3,5,0
1624,63,Female,111672,Weekly,43.90707680325642,Indian,Lunch,1,Celebration,Dine-in,0,1,1,30.887367074454936,2,5,4,1
1625,69,Male,141562,Rarely,108.03756126967826,Italian,Dinner,3,Celebration,Dine-in,0,1,1,42.37953309780702,1,1,1,0
1626,34,Male,119511,Weekly,143.38489193133015,American,Lunch,4,Casual,Takeaway,1,0,0,17.14636154789338,1,3,2,0
1627,32,Male,103209,Weekly,103.99484585118599,Italian,Breakfast,1,Celebration,Takeaway,0,1,0,5.155574228242001,5,3,3,0
1628,65,Male,49626,Monthly,168.2262955477346,Mexican,Breakfast,2,Business,Dine-in,0,1,0,56.218054253012696,3,5,4,0
1629,40,Male,111611,Weekly,156.60879479813556,Mexican,Breakfast,6,Celebration,Dine-in,0,1,1,31.102831588367867,1,4,3,0
1630,58,Female,142324,Monthly,125.21909100347288,Indian,Dinner,7,Celebration,Dine-in,0,1,0,57.12072078502787,3,5,2,0
1631,25,Female,119378,Rarely,179.04468463213442,Chinese,Breakfast,5,Casual,Takeaway,0,1,1,4.8893989721825,4,4,2,0
1632,34,Male,20381,Weekly,12.836971124934903,Chinese,Breakfast,1,Celebration,Dine-in,1,1,1,10.870001128043613,3,1,2,0
1633,62,Male,82426,Weekly,103.16731540273906,Indian,Breakfast,7,Casual,Takeaway,0,0,0,28.69861122678149,2,4,4,0
1634,51,Male,53853,Rarely,74.39049103467283,Mexican,Breakfast,9,Celebration,Dine-in,0,1,0,54.381190413926234,5,4,1,0
1635,39,Male,148048,Weekly,96.93821460831413,Indian,Lunch,7,Celebration,Dine-in,0,0,1,31.76845419347271,5,4,3,0
1636,20,Male,48167,Monthly,85.47931405868107,Mexican,Breakfast,3,Celebration,Takeaway,0,1,0,39.084889438320765,1,2,1,0
1637,58,Female,108236,Weekly,166.76796041805378,Indian,Breakfast,2,Business,Takeaway,0,0,0,48.008018135941015,3,3,3,0
1638,52,Male,84329,Weekly,108.9414466831452,Mexican,Dinner,5,Casual,Takeaway,0,0,0,41.90879255228448,3,1,1,0
1639,67,Male,78267,Weekly,190.46839870374615,Mexican,Dinner,6,Casual,Dine-in,1,0,0,45.46389200875988,3,1,1,0
1640,52,Male,109256,Weekly,175.54604089673737,Chinese,Breakfast,2,Casual,Takeaway,0,0,0,32.42438990353504,5,2,4,0
1641,44,Male,136833,Rarely,98.60796083049556,Chinese,Lunch,2,Casual,Dine-in,0,1,0,16.26886944638269,5,2,5,0
1642,41,Male,101756,Rarely,99.86377756304725,Italian,Lunch,7,Celebration,Dine-in,1,0,0,52.300797051389274,4,1,2,0
1643,21,Male,93295,Monthly,198.8131001163703,Italian,Lunch,3,Casual,Takeaway,1,1,0,26.42327403755311,1,5,2,0
1644,33,Female,137035,Weekly,117.61302126947307,Mexican,Dinner,9,Business,Dine-in,1,1,0,38.587137490786596,1,4,5,0
1645,42,Female,60411,Daily,149.9074413558558,Indian,Breakfast,1,Business,Dine-in,0,0,0,6.656397823593194,3,2,1,0
1646,37,Female,54251,Weekly,143.68316219333403,Chinese,Breakfast,7,Casual,Dine-in,0,0,0,33.967476988171,1,5,5,0
1647,40,Male,97473,Weekly,78.56671422359226,Chinese,Breakfast,3,Celebration,Dine-in,1,1,1,54.92951892489184,4,5,2,1
1648,60,Male,115060,Monthly,134.55756421232414,Italian,Lunch,4,Celebration,Takeaway,1,1,0,37.809678698123804,2,5,5,0
1649,59,Female,95332,Monthly,150.1839663227358,American,Dinner,9,Celebration,Dine-in,1,1,0,15.22211186381494,5,4,3,1
1650,68,Female,62522,Monthly,67.72031223352919,Mexican,Breakfast,2,Celebration,Takeaway,0,0,1,57.09154835287963,2,1,1,0
1651,18,Male,127069,Weekly,90.89865127929458,Chinese,Dinner,7,Business,Dine-in,0,1,0,34.946325187323765,2,2,3,0
1652,20,Female,112421,Weekly,94.60947943642776,Mexican,Dinner,1,Celebration,Takeaway,0,0,1,12.875651314399601,3,5,4,1
